-0.39904,-0.37981,-0.34135,-0.32212,0.37981,-0.36058,0.31217,0.31217,0.29101,0.33333,0.29101,0.29101,0.29101,-0.62434,-0.6455,-0.62434,-0.6455,-0.6455,-0.6455,-0.6455,-0.62434,-0.62434,-0.6455,-0.68783,-0.70899,-0.62434,-0.6455,-0.6455,-0.6455,-0.6455,-0.66667,-0.73016,-0.66667,-0.66667,-0.66667,-0.66667,-0.66667,-0.18519,-0.14286,-0.084656,-0.084656,-0.021164,-0.021164,-0.084656,-0.084656,-0.084656,-0.021164,-0.021164,-0.021164,-0.084656,-0.084656,-0.084656,-0.021164,-0.021164,-0.021164,-0.10582,-0.10582,-0.10582,-0.042328,-0.042328,-0.042328,-0.084656,-0.084656,-0.084656,-0.021164,-0.021164,-0.021164,0,0.042328,0.063492,0.042328,0.042328,0.063492,0.042328,0.042328,0.063492,0.021164,0.021164,0.021164,0.021164,0.021164,0,0,0,0,-1.0933,-1.0931,-0.090246,-0.19995,-0.18398,0.32007,0.37523,0.4651,0.44533,0.44549,0.17331,0.20335,0.21043,0.18116,0.13861
-0.39894,-0.38298,-0.32447,-0.30851,0.37766,-0.3617,0.32768,0.32768,0.32768,0.34463,0.31073,0.31073,0.31073,-0.62147,-0.62147,-0.62147,-0.62147,-0.62147,-0.62147,-0.62147,-0.62147,-0.58192,-0.62147,-0.66102,-0.67797,-0.62147,-0.62147,-0.62147,-0.62147,-0.62147,-0.63842,-0.69492,-0.63842,-0.63842,-0.63842,-0.63842,-0.63842,-0.23164,-0.17514,-0.11864,-0.096045,-0.039548,-0.039548,-0.11299,-0.13559,-0.11299,-0.056497,-0.056497,-0.056497,-0.11299,-0.13559,-0.11299,-0.056497,-0.056497,-0.056497,-0.11299,-0.13559,-0.11299,-0.056497,-0.056497,-0.056497,-0.096045,-0.11864,-0.096045,-0.039548,-0.039548,-0.039548,0,0.079096,0.079096,0.10169,0.10169,0.10169,0.079096,0.079096,0.079096,-0.022599,-0.022599,-0.022599,-0.022599,-0.022599,-0.022599,-0.022599,-0.022599,0,-1.1417,-1.1443,-0.21126,-0.29067,-0.27475,0.27097,0.34847,0.45697,0.45537,0.45276,0.16893,0.2075,0.22076,0.19182,0.14293
-0.46188,-0.44395,-0.38565,-0.36771,0.44395,-0.42601,0.32018,0.32018,0.29825,0.37719,0.33772,0.33772,0.29825,-0.60088,-0.58333,-0.60088,-0.58333,-0.62281,-0.62281,-0.62281,-0.60088,-0.56579,-0.58333,-0.65789,-0.67544,-0.60088,-0.58333,-0.62281,-0.62281,-0.62281,-0.60088,-0.69298,-0.60088,-0.64035,-0.64035,-0.64035,-0.62281,-0.22807,-0.17105,-0.11404,-0.11404,-0.039474,-0.039474,-0.10965,-0.13158,-0.13158,-0.057018,-0.057018,-0.057018,-0.10965,-0.13158,-0.13158,-0.057018,-0.057018,-0.057018,-0.13158,-0.15351,-0.15351,-0.078947,-0.078947,-0.078947,-0.10965,-0.13158,-0.13158,-0.057018,-0.057018,-0.057018,-0.039474,0.074561,0.074561,0.096491,0.096491,0.096491,0.096491,0.096491,0.096491,-0.02193,-0.02193,-0.02193,-0.02193,-0.02193,-0.02193,-0.02193,-0.02193,-0.039474,-1.0581,-1.0522,-0.04186,-0.18403,-0.17131,0.49307,0.55667,0.6565,0.63094,0.63683,0.31444,0.34995,0.36147,0.3347,0.28755
-0.33178,-0.31308,-0.29439,-0.2757,0.31308,-0.29439,0.31308,0.31308,0.31308,0.35514,0.31308,0.31308,0.31308,-0.60748,-0.60748,-0.60748,-0.60748,-0.60748,-0.60748,-0.58879,-0.60748,-0.58879,-0.60748,-0.64486,-0.66822,-0.60748,-0.60748,-0.60748,-0.60748,-0.58879,-0.62617,-0.68692,-0.62617,-0.62617,-0.62617,-0.60748,-0.64486,-0.21495,-0.15888,-0.079439,-0.079439,-0.018692,0,-0.098131,-0.098131,-0.098131,-0.037383,-0.037383,-0.018692,-0.098131,-0.098131,-0.098131,-0.037383,-0.037383,-0.018692,-0.098131,-0.098131,-0.098131,-0.037383,-0.037383,-0.018692,-0.079439,-0.079439,-0.079439,-0.018692,-0.018692,0,0,0.060748,0.060748,0.060748,0.060748,0.060748,0.060748,0.060748,0.060748,0,0.018692,0,0,0.018692,0,0,0.018692,0,-1.1112,-1.1169,-0.3031,-0.19139,-0.1807,0.3187,0.38657,0.49811,0.49001,0.48433,0.18064,0.22359,0.24476,0.22573,0.18929
-0.34483,-0.32759,-0.2931,-0.27586,0.34483,-0.32759,0.27442,0.29302,0.29302,0.33023,0.29302,0.29302,0.29302,-0.62791,-0.6093,-0.6093,-0.6093,-0.58605,-0.6093,-0.6093,-0.64651,-0.60465,-0.62791,-0.66512,-0.68372,-0.62791,-0.62791,-0.60465,-0.62791,-0.62791,-0.64651,-0.70233,-0.64651,-0.62326,-0.64651,-0.64651,-0.66977,-0.15814,-0.12093,-0.07907,-0.07907,-0.023256,-0.023256,-0.097674,-0.097674,-0.097674,-0.018605,-0.04186,-0.04186,-0.097674,-0.097674,-0.097674,-0.018605,-0.04186,-0.04186,-0.097674,-0.097674,-0.097674,-0.018605,-0.04186,-0.04186,-0.07907,-0.07907,-0.07907,0,-0.023256,-0.023256,0,0.055814,0.055814,0.055814,0.055814,0.055814,0.055814,0.055814,0.055814,0,0,0.023256,0,0,0.023256,0,0,0,-1.1355,-1.1445,-0.12995,-0.20779,-0.19618,0.31895,0.38134,0.46751,0.45772,0.44873,0.14409,0.1832,0.19563,0.16798,0.11932
-0.39149,-0.37021,-0.33617,-0.31489,0.37447,-0.35319,0.30986,0.30986,0.30986,0.32394,0.30516,0.30516,0.32864,-0.6338,-0.65728,-0.6338,-0.65728,-0.6338,-0.6338,-0.61502,-0.6338,-0.61502,-0.65728,-0.67606,-0.69484,-0.6338,-0.65728,-0.6338,-0.6338,-0.61502,-0.65728,-0.69484,-0.65728,-0.6338,-0.6338,-0.61502,-0.65728,-0.22535,-0.16432,-0.098592,-0.098592,-0.037559,-0.018779,-0.12207,-0.12207,-0.12207,-0.061033,-0.061033,-0.042254,-0.098592,-0.098592,-0.098592,-0.037559,-0.037559,-0.018779,-0.12207,-0.12207,-0.12207,-0.061033,-0.061033,-0.042254,-0.079812,-0.079812,-0.079812,-0.018779,-0.018779,0,0.023474,0.061033,0.061033,0.079812,0.061033,0.061033,0.079812,0.061033,0.061033,-0.018779,0,0,0,0.018779,0,0,0.018779,0.023474,-1.0832,-1.0838,-0.28384,-0.30893,-0.29697,0.19495,0.27518,0.38558,0.39127,0.39071,0.13879,0.17472,0.19003,0.1661,0.12618
-0.35885,-0.35885,-0.30144,-0.30144,0.33971,-0.33971,0.34498,0.34498,0.36245,0.39738,0.34498,0.34498,0.34498,-0.58515,-0.56769,-0.58515,-0.56769,-0.56769,-0.56769,-0.56769,-0.60262,-0.56332,-0.58515,-0.62009,-0.63755,-0.60262,-0.58515,-0.58515,-0.58515,-0.58515,-0.60262,-0.65502,-0.60262,-0.60262,-0.60262,-0.60262,-0.60262,-0.18341,-0.131,-0.091703,-0.074236,-0.021834,-0.021834,-0.091703,-0.10917,-0.091703,-0.039301,-0.039301,-0.039301,-0.091703,-0.10917,-0.091703,-0.039301,-0.039301,-0.039301,-0.091703,-0.10917,-0.091703,-0.039301,-0.039301,-0.039301,-0.074236,-0.091703,-0.074236,-0.021834,-0.021834,-0.021834,0,0.052402,0.052402,0.069869,0.069869,0.069869,0.052402,0.052402,0.052402,0,0,0,0,0,0,0,0,0,-1.1272,-1.1277,-0.18248,-0.28583,-0.26937,0.24292,0.31612,0.41789,0.41389,0.41335,0.15143,0.18446,0.19472,0.16593,0.12075
-0.36364,-0.34711,-0.30579,-0.28926,0.34298,-0.32645,0.26906,0.26906,0.29148,0.3139,0.24664,0.26906,0.26906,-0.64574,-0.64574,-0.64574,-0.62332,-0.62332,-0.62332,-0.62332,-0.66816,-0.64574,-0.66816,-0.6861,-0.70852,-0.66816,-0.64574,-0.64574,-0.64574,-0.64574,-0.69058,-0.73094,-0.66816,-0.66816,-0.66816,-0.66816,-0.6861,-0.2287,-0.1435,-0.06278,-0.06278,0,0,-0.085202,-0.085202,-0.085202,-0.022422,-0.022422,-0.022422,-0.085202,-0.085202,-0.085202,-0.022422,-0.022422,-0.022422,-0.10314,-0.10314,-0.10314,-0.040359,-0.040359,-0.040359,-0.06278,-0.06278,-0.06278,0,0,0,0.022422,0.040359,0.06278,0.040359,0.040359,0.06278,0.040359,0.040359,0.06278,0.022422,0.022422,0.022422,0.022422,0.022422,0,0,0,0,-1.1168,-1.1136,-0.14533,-0.24545,-0.22581,0.17985,0.232,0.32799,0.31612,0.31927,0.10286,0.1242,0.12953,0.103,0.067387
-0.43541,-0.41627,-0.36364,-0.3445,0.41627,-0.39713,0.30337,0.32022,0.3427,0.33708,0.32022,0.32022,0.3427,-0.64045,-0.6236,-0.6236,-0.6236,-0.60112,-0.60112,-0.60112,-0.6573,-0.61798,-0.64045,-0.67978,-0.67978,-0.64045,-0.64045,-0.61798,-0.61798,-0.61798,-0.66292,-0.70225,-0.66292,-0.64045,-0.64045,-0.64045,-0.66292,-0.17416,-0.12921,-0.061798,-0.061798,0.022472,0.022472,-0.08427,-0.10674,-0.10674,-0.022472,-0.022472,-0.022472,-0.061798,-0.08427,-0.08427,0,0,0,-0.08427,-0.10674,-0.10674,-0.022472,-0.022472,-0.022472,-0.061798,-0.08427,-0.08427,0,0,0,0.022472,0.039326,0.039326,0.061798,0.061798,0.061798,0.061798,0.061798,0.061798,0.022472,0.022472,0.022472,0.022472,0.022472,0.022472,0.022472,0.022472,0.022472,-1.0237,-1.0231,-0.18995,-0.27311,-0.26093,0.23788,0.31271,0.41265,0.41466,0.41529,0.15667,0.19086,0.20322,0.1768,0.1344
-0.37652,-0.35628,-0.31984,-0.2996,0.36032,-0.34008,0.31513,0.31513,0.33613,0.33193,0.29412,0.29412,0.33613,-0.62605,-0.64706,-0.62605,-0.64706,-0.60504,-0.60504,-0.60504,-0.62605,-0.60504,-0.64706,-0.66387,-0.66387,-0.62605,-0.64706,-0.60504,-0.60504,-0.60504,-0.66807,-0.68487,-0.66807,-0.62605,-0.62605,-0.62605,-0.66807,-0.19328,-0.13445,-0.058824,-0.058824,0,0,-0.07563,-0.07563,-0.07563,-0.016807,-0.016807,-0.016807,-0.07563,-0.07563,-0.07563,-0.016807,-0.016807,-0.016807,-0.07563,-0.07563,-0.07563,-0.016807,-0.016807,-0.016807,-0.058824,-0.058824,-0.058824,0,0,0,0.042017,0.037815,0.037815,0.037815,0.037815,0.037815,0.037815,0.037815,0.037815,0.021008,0.021008,0.021008,0.021008,0.021008,0.021008,0.021008,0.021008,0.042017,-1.0854,-1.0928,-0.35282,-0.3631,-0.35287,0.10709,0.18526,0.29134,0.30771,0.30035,0.066934,0.10563,0.1268,0.10193,0.060794
-0.41,-0.39,-0.33,-0.31,0.39,-0.37,0.27273,0.27273,0.25359,0.31579,0.27273,0.27273,0.25359,-0.64593,-0.64593,-0.64593,-0.64593,-0.66507,-0.66507,-0.66507,-0.64593,-0.64593,-0.64593,-0.70335,-0.72249,-0.64593,-0.64593,-0.66507,-0.66507,-0.66507,-0.66507,-0.74163,-0.66507,-0.68421,-0.68421,-0.68421,-0.68421,-0.19617,-0.15311,-0.10048,-0.076555,-0.019139,-0.019139,-0.095694,-0.11962,-0.095694,-0.038278,-0.038278,-0.038278,-0.095694,-0.11962,-0.095694,-0.038278,-0.038278,-0.038278,-0.095694,-0.11962,-0.095694,-0.038278,-0.038278,-0.038278,-0.076555,-0.10048,-0.076555,-0.019139,-0.019139,-0.019139,-0.019139,0.057416,0.057416,0.08134,0.08134,0.08134,0.057416,0.057416,0.057416,0,0,0,0,0,0,0,0,-0.019139,-1.1045,-1.1004,-0.016173,-0.16268,-0.1448,0.38592,0.43962,0.53079,0.50238,0.50651,0.22588,0.25272,0.25437,0.22682,0.18408
-0.37019,-0.35096,-0.3125,-0.29327,0.35096,-0.33173,0.30804,0.30804,0.32589,0.34375,0.30804,0.30804,0.32589,-0.60714,-0.60714,-0.60714,-0.60714,-0.58929,-0.58929,-0.58929,-0.625,-0.57143,-0.625,-0.65625,-0.67411,-0.625,-0.625,-0.60714,-0.60714,-0.60714,-0.63839,-0.6875,-0.63839,-0.62054,-0.62054,-0.62054,-0.65625,-0.22768,-0.15625,-0.10268,-0.10268,-0.035714,-0.035714,-0.13839,-0.13839,-0.13839,-0.071429,-0.071429,-0.071429,-0.12054,-0.12054,-0.12054,-0.053571,-0.053571,-0.053571,-0.13839,-0.13839,-0.13839,-0.071429,-0.071429,-0.071429,-0.10268,-0.10268,-0.10268,-0.035714,-0.035714,-0.035714,0.017857,0.084821,0.084821,0.084821,0.084821,0.084821,0.084821,0.084821,0.084821,-0.017857,-0.017857,-0.017857,-0.017857,-0.017857,-0.017857,-0.017857,-0.017857,0.017857,-1.1315,-1.1394,-0.49638,-0.39874,-0.39216,0.20363,0.30784,0.43793,0.46255,0.45466,0.15095,0.20762,0.24008,0.21789,0.1702
-0.37423,-0.37423,-0.29448,-0.29448,0.35583,-0.35583,0.28221,0.30061,0.31902,0.33742,0.30061,0.30061,0.31902,-0.63804,-0.61963,-0.61963,-0.61963,-0.60123,-0.60123,-0.60123,-0.63804,-0.60123,-0.61963,-0.63804,-0.65644,-0.61963,-0.61963,-0.60123,-0.60123,-0.60123,-0.63804,-0.67485,-0.63804,-0.61963,-0.61963,-0.61963,-0.66258,-0.18405,-0.1227,-0.055215,-0.055215,0,0,-0.079755,-0.079755,-0.079755,-0.02454,-0.02454,-0.02454,-0.055215,-0.055215,-0.055215,0,0,0,-0.079755,-0.079755,-0.079755,-0.02454,-0.02454,-0.02454,-0.055215,-0.055215,-0.055215,0,0,0,0.018405,0.03681,0.03681,0.03681,0.03681,0.03681,0.03681,0.03681,0.03681,0.018405,0.018405,0.018405,0.018405,0.018405,0.018405,0.018405,0.018405,0.018405,-1.1457,-1.1464,-0.051048,-0.25189,-0.23389,0.2388,0.28622,0.37079,0.35388,0.35321,0.1214,0.1445,0.14647,0.11651,0.074858
-0.42152,-0.40359,-0.35426,-0.33632,0.40359,-0.38565,0.31604,0.31604,0.31604,0.37264,0.33491,0.33491,0.29717,-0.60849,-0.57075,-0.60849,-0.57075,-0.58962,-0.60849,-0.60849,-0.62736,-0.57547,-0.58962,-0.64623,-0.68396,-0.62736,-0.58962,-0.60849,-0.62736,-0.62736,-0.60849,-0.70283,-0.60849,-0.62736,-0.64623,-0.64623,-0.62736,-0.24057,-0.16509,-0.11321,-0.11321,-0.037736,-0.037736,-0.10849,-0.12736,-0.12736,-0.033019,-0.051887,-0.051887,-0.10849,-0.12736,-0.12736,-0.033019,-0.051887,-0.051887,-0.12736,-0.14623,-0.14623,-0.051887,-0.070755,-0.070755,-0.10849,-0.12736,-0.12736,-0.033019,-0.051887,-0.051887,-0.037736,0.075472,0.075472,0.09434,0.09434,0.09434,0.09434,0.09434,0.09434,-0.018868,-0.018868,0,-0.018868,-0.018868,0,-0.018868,-0.018868,-0.037736,-0.99631,-0.9927,-0.20778,-0.28051,-0.26688,0.20264,0.27458,0.38517,0.39031,0.39392,0.16868,0.19628,0.20818,0.1869,0.1525
-0.3682,-0.35146,-0.31381,-0.29707,0.35146,-0.33473,0.26728,0.26728,0.26728,0.26728,0.24885,0.24885,0.26728,-0.69124,-0.70968,-0.69124,-0.70968,-0.69124,-0.69124,-0.69124,-0.69124,-0.69124,-0.70968,-0.75115,-0.75115,-0.69124,-0.70968,-0.69124,-0.69124,-0.69124,-0.73272,-0.77419,-0.73272,-0.71429,-0.71429,-0.71429,-0.73272,-0.22581,-0.16129,-0.10138,-0.078341,-0.018433,-0.018433,-0.10138,-0.12442,-0.10138,-0.041475,-0.041475,-0.041475,-0.078341,-0.10138,-0.078341,-0.018433,-0.018433,-0.018433,-0.10138,-0.12442,-0.10138,-0.041475,-0.041475,-0.041475,-0.059908,-0.082949,-0.059908,0,0,0,0.018433,0.041475,0.059908,0.082949,0.064516,0.082949,0.059908,0.041475,0.059908,0,0,0.018433,0.018433,0.018433,0,0,0,0.018433,-1.089,-1.0929,-0.36259,-0.25887,-0.2521,0.28196,0.36635,0.4833,0.48634,0.48245,0.17735,0.2251,0.25044,0.23074,0.19147
