-0.019608,-0.039216,-1.1029,-0.38725,-0.058824,-0.13725,-0.078431,-0.17157,-0.17647,-0.093137,0.11765,-0.078431,-0.21569,-0.098039,-0.019608,0.83333,1,0.92647,-0.073529,-0.078431,-0.098039,-0.078431,-0.098039,-0.058824,0.078431,-0.039216,0.019608,0.019608,0.078431,-0.073529,0.21569,-0.098039,0.28922,-0.40686,-0.36765,-0.70899,0.43386,-0.26984,-0.6455,-0.60317,-0.68783,-0.60317,-0.62434,-0.62434,-0.47619,-0.37566,-0.18519,0.33333,-0.53968,-0.021164
-0.016216,-0.037838,-1.0541,-0.33514,-0.054054,-0.12973,-0.075676,-0.18378,-0.16757,-0.10811,0.12973,-0.075676,-0.18919,-0.075676,-0.037838,0.79459,1,0.92432,-0.075676,-0.091892,-0.091892,-0.091892,-0.075676,-0.07027,0.075676,-0.054054,0.021622,0.016216,0.091892,-0.07027,0.22162,-0.097297,0.27568,-0.38378,-0.36757,-0.7069,0.47126,-0.23563,-0.62644,-0.59195,-0.68966,-0.63218,-0.6092,-0.56897,-0.48851,-0.3908,-0.21839,0.31609,-0.50575,-0.017241
-0.041096,-0.018265,-1.0959,-0.36986,-0.059361,-0.15525,-0.09589,-0.17808,-0.17352,-0.10046,0.13699,-0.077626,-0.19635,-0.077626,-0.018265,0.82192,1,0.92237,-0.077626,-0.10046,-0.10046,-0.10046,-0.077626,-0.059361,0.077626,-0.041096,0,0.018265,0.059361,-0.077626,0.21461,-0.082192,0.23288,-0.45205,-0.41553,-0.74299,0.46262,-0.25701,-0.64019,-0.6028,-0.70093,-0.64019,-0.64019,-0.6215,-0.5,-0.38318,-0.20093,0.35981,-0.56075,-0.037383
-0.019048,-0.038095,-1.0381,-0.31905,-0.042857,-0.12381,-0.080952,-0.1619,-0.18095,-0.11905,0.14286,-0.07619,-0.2,-0.080952,-0.038095,0.8381,1,0.9381,-0.061905,-0.080952,-0.1,-0.1,-0.057143,-0.061905,0.038095,-0.080952,-0.02381,-0.019048,0.038095,-0.07619,0.2,-0.1,0.25714,-0.3381,-0.31905,-0.68692,0.47196,-0.25234,-0.64486,-0.58879,-0.66822,-0.60748,-0.58879,-0.58879,-0.45327,-0.39252,-0.21495,0.28972,-0.49065,0
-0.035874,-0.017937,-1.0762,-0.35874,-0.058296,-0.13453,-0.076233,-0.18834,-0.1704,-0.13004,0.13453,-0.09417,-0.21076,-0.076233,-0.017937,0.8296,1,0.92377,-0.076233,-0.076233,-0.09417,-0.09417,-0.071749,-0.076233,0.053812,-0.076233,0,0,0.076233,-0.076233,0.20628,-0.09417,0.28251,-0.37668,-0.34081,-0.71905,0.42381,-0.3,-0.64286,-0.6,-0.68095,-0.64286,-0.62381,-0.6,-0.4619,-0.34286,-0.1619,0.3381,-0.52381,-0.02381
-0.017316,-0.021645,-1.0779,-0.32035,-0.056277,-0.12987,-0.073593,-0.17316,-0.16883,-0.11255,0.095238,-0.095238,-0.24675,-0.095238,-0.038961,0.83117,1,0.94372,-0.056277,-0.095238,-0.095238,-0.095238,-0.073593,-0.077922,0.073593,-0.056277,0,0.021645,0.077922,-0.095238,0.20779,-0.073593,0.2987,-0.39827,-0.35931,-0.67136,0.49296,-0.26761,-0.67606,-0.59155,-0.67136,-0.61033,-0.59155,-0.57277,-0.46948,-0.40845,-0.24883,0.28638,-0.46948,0
-0.019512,-0.043902,-1.0829,-0.39024,-0.058537,-0.16098,-0.10244,-0.18049,-0.16585,-0.10244,0.14146,-0.078049,-0.20488,-0.063415,-0.019512,0.81463,1,0.91707,-0.082927,-0.078049,-0.078049,-0.10244,-0.082927,-0.063415,0.082927,-0.063415,0,0,0.063415,-0.078049,0.20488,-0.082927,0.2439,-0.36585,-0.34634,-0.64789,0.47418,-0.23474,-0.61033,-0.58685,-0.66667,-0.62911,-0.61033,-0.58685,-0.47418,-0.37559,-0.21596,0.35211,-0.51174,-0.023474
-0.042194,-0.016878,-1.097,-0.39241,-0.042194,-0.13924,-0.097046,-0.17722,-0.17722,-0.11814,0.11814,-0.097046,-0.21519,-0.075949,-0.021097,0.82278,1,0.91983,-0.080169,-0.097046,-0.097046,-0.097046,-0.075949,-0.059072,0.075949,-0.059072,0,0,0.059072,-0.080169,0.21519,-0.075949,0.25316,-0.35021,-0.33333,-0.73094,0.43498,-0.25112,-0.64574,-0.62332,-0.70852,-0.66816,-0.64574,-0.6278,-0.50224,-0.39462,-0.2287,0.33632,-0.5426,-0.022422
-0.019512,-0.034146,-1.0927,-0.35122,-0.039024,-0.13171,-0.092683,-0.18537,-0.16585,-0.12683,0.1122,-0.078049,-0.20488,-0.073171,-0.019512,0.81463,1,0.92683,-0.073171,-0.092683,-0.092683,-0.092683,-0.073171,-0.073171,0.073171,-0.053659,0,0.019512,0.073171,-0.092683,0.18537,-0.073171,0.25854,-0.42439,-0.39024,-0.66484,0.46154,-0.26923,-0.64835,-0.6044,-0.68681,-0.62637,-0.6044,-0.6044,-0.46154,-0.37912,-0.19231,0.33516,-0.52198,0
-0.020921,-0.020921,-1.0753,-0.35146,-0.058577,-0.13389,-0.075314,-0.17573,-0.15481,-0.12134,0.11715,-0.075314,-0.21339,-0.10042,-0.020921,0.82008,1,0.9205,-0.079498,-0.079498,-0.079498,-0.079498,-0.075314,-0.058577,0.075314,-0.058577,0,0,0.058577,-0.079498,0.19665,-0.075314,0.29707,-0.37238,-0.33054,-0.63256,0.45581,-0.26047,-0.69302,-0.65116,-0.71628,-0.67442,-0.65116,-0.65116,-0.49767,-0.43256,-0.26047,0.34884,-0.54419,0
-0.047872,-0.021277,-1.1277,-0.3883,-0.06383,-0.12766,-0.06383,-0.19681,-0.17553,-0.10638,0.1117,-0.085106,-0.19681,-0.069149,-0.021277,0.82447,1,0.91489,-0.085106,-0.090426,-0.090426,-0.090426,-0.085106,-0.085106,0.085106,-0.06383,0,0.021277,0.085106,-0.06383,0.23936,-0.090426,0.30319,-0.43617,-0.39362,-0.72727,0.4067,-0.29187,-0.66507,-0.64593,-0.70335,-0.64593,-0.64593,-0.64593,-0.48804,-0.37321,-0.17703,0.35407,-0.52632,0
-0.020305,-0.020305,-1.0203,-0.31472,-0.055838,-0.13706,-0.081218,-0.17766,-0.19289,-0.096447,0.15736,-0.081218,-0.19797,-0.076142,-0.020305,0.82234,1,0.94416,-0.055838,-0.081218,-0.081218,-0.10152,-0.076142,-0.060914,0.076142,-0.060914,0,0,0.060914,-0.081218,0.2132,-0.096447,0.27411,-0.39086,-0.35025,-0.65,0.47273,-0.25,-0.63636,-0.58182,-0.66818,-0.61818,-0.6,-0.56364,-0.45909,-0.38636,-0.23182,0.28182,-0.47727,-0.018182
-0.03681,-0.02454,-1.1227,-0.42331,-0.079755,-0.15951,-0.079755,-0.17791,-0.17791,-0.10429,0.11656,-0.079755,-0.19632,-0.079755,-0.018405,0.82209,1,0.92025,-0.079755,-0.079755,-0.079755,-0.079755,-0.079755,-0.079755,0.079755,-0.06135,0,0.018405,0.079755,-0.06135,0.22086,-0.09816,0.2638,-0.39877,-0.35583,-0.7362,0.44172,-0.27607,-0.63804,-0.60123,-0.68098,-0.61963,-0.60123,-0.59509,-0.44172,-0.36196,-0.22086,0.33742,-0.50307,0
-0.037209,-0.037209,-1.0744,-0.34884,-0.055814,-0.14419,-0.088372,-0.1814,-0.16744,-0.10698,0.18605,-0.074419,-0.1814,-0.074419,0,0.8186,1,0.93023,-0.069767,-0.074419,-0.093023,-0.11163,-0.093023,-0.051163,0.074419,-0.051163,0,0,0.051163,-0.093023,0.1814,-0.069767,0.2186,-0.4186,-0.4,-0.59804,0.46078,-0.25,-0.61275,-0.57843,-0.71078,-0.63235,-0.63235,-0.61765,-0.5,-0.36275,-0.21078,0.32843,-0.4951,-0.053922
-0.038462,-0.017094,-1.0385,-0.30342,-0.059829,-0.13248,-0.07265,-0.17094,-0.16667,-0.13248,0.13248,-0.076923,-0.2094,-0.076923,-0.017094,0.82906,1,0.92308,-0.076923,-0.07265,-0.094017,-0.094017,-0.076923,-0.055556,0.055556,-0.055556,0,0,0.055556,-0.07265,0.2094,-0.076923,0.26496,-0.35897,-0.32051,-0.64977,0.41014,-0.28571,-0.70968,-0.69124,-0.73272,-0.69124,-0.69124,-0.67281,-0.50691,-0.42396,-0.2212,0.36406,-0.56682,0
-0.03913,-0.017391,-1.0913,-0.35652,-0.056522,-0.15217,-0.095652,-0.16957,-0.18696,-0.11304,0.14783,-0.095652,-0.22609,-0.073913,-0.017391,0.83043,1,0.92174,-0.078261,-0.073913,-0.091304,-0.091304,-0.073913,-0.078261,0.056522,-0.056522,0,0.021739,0.078261,-0.078261,0.20435,-0.073913,0.24348,-0.33913,-0.32174,-0.72596,0.46154,-0.27404,-0.66827,-0.62019,-0.68269,-0.64423,-0.62019,-0.625,-0.47596,-0.39423,-0.23077,0.35096,-0.54327,0
-0.03876,-0.01938,-1.0969,-0.34496,-0.03876,-0.11628,-0.077519,-0.17442,-0.17442,-0.11628,0.11628,-0.093023,-0.22868,-0.096899,-0.03876,0.84496,1,0.94186,-0.05814,-0.077519,-0.096899,-0.096899,-0.073643,-0.077519,0.054264,-0.05814,0,0.01938,0.077519,-0.077519,0.21318,-0.093023,0.2907,-0.36822,-0.34884,-0.61538,0.47009,-0.25641,-0.70085,-0.63675,-0.70085,-0.67949,-0.65812,-0.63675,-0.50855,-0.44444,-0.2735,0.31624,-0.50855,-0.021368
-0.017937,-0.040359,-1.0538,-0.34529,-0.035874,-0.11211,-0.076233,-0.15247,-0.19283,-0.11659,0.15247,-0.076233,-0.21076,-0.076233,-0.017937,0.82511,1,0.92377,-0.076233,-0.076233,-0.076233,-0.076233,-0.080717,-0.053812,0.080717,-0.053812,0,0,0.053812,-0.076233,0.19283,-0.076233,0.25112,-0.34529,-0.30942,-0.66972,0.45413,-0.27523,-0.62844,-0.61009,-0.66972,-0.62844,-0.59174,-0.61009,-0.43119,-0.35321,-0.19725,0.33028,-0.50917,0
-0.035533,-0.020305,-1.1015,-0.39594,-0.081218,-0.17766,-0.096447,-0.19797,-0.17766,-0.076142,0.15736,-0.081218,-0.19797,-0.076142,-0.020305,0.82741,0.9797,0.92386,-0.055838,-0.10152,-0.11675,-0.11675,-0.076142,-0.076142,0.060914,-0.060914,0,0.015228,0.076142,-0.060914,0.2132,-0.096447,0.23858,-0.41117,-0.37056,-0.59906,0.47642,-0.23585,-0.59906,-0.58019,-0.63679,-0.61792,-0.58019,-0.58019,-0.43396,-0.36321,-0.19811,0.3066,-0.4717,0
-0.038627,-0.021459,-1.0386,-0.3176,-0.060086,-0.11588,-0.055794,-0.17597,-0.1588,-0.11588,0.12017,-0.077253,-0.19742,-0.081545,-0.038627,0.81974,1,0.93991,-0.060086,-0.077253,-0.098712,-0.098712,-0.077253,-0.060086,0.055794,-0.060086,0,0,0.060086,-0.081545,0.21459,-0.077253,0.27468,-0.3691,-0.35193,-0.67411,0.42411,-0.28571,-0.69196,-0.65625,-0.71429,-0.67411,-0.65625,-0.65179,-0.49107,-0.40625,-0.22321,0.34821,-0.53125,0
-0.018519,-0.023148,-1.0602,-0.3287,-0.055556,-0.13426,-0.078704,-0.17593,-0.18981,-0.11574,0.1713,-0.078704,-0.19444,-0.074074,-0.018519,0.84722,1,0.94444,-0.055556,-0.078704,-0.097222,-0.097222,-0.078704,-0.074074,0.060185,-0.055556,0,0.018519,0.074074,-0.078704,0.21296,-0.092593,0.25,-0.34722,-0.3287,-0.72115,0.44231,-0.25962,-0.66346,-0.61538,-0.69712,-0.63942,-0.63942,-0.62019,-0.52404,-0.40385,-0.20192,0.36058,-0.5625,-0.024038
-0.018519,-0.018519,-1.0556,-0.31944,-0.037037,-0.11111,-0.074074,-0.1713,-0.16667,-0.13426,0.11111,-0.092593,-0.22685,-0.078704,-0.037037,0.8287,1,0.94444,-0.055556,-0.078704,-0.097222,-0.097222,-0.074074,-0.074074,0.055556,-0.074074,0,0,0.074074,-0.074074,0.20833,-0.092593,0.28241,-0.35648,-0.31944,-0.69444,0.4537,-0.26852,-0.64352,-0.56481,-0.65741,-0.58333,-0.58333,-0.5463,-0.47222,-0.375,-0.20833,0.30093,-0.47222,-0.018519
-0.039024,-0.019512,-1.039,-0.33171,-0.039024,-0.11707,-0.078049,-0.17561,-0.1561,-0.11707,0.11707,-0.078049,-0.21951,-0.082927,-0.019512,0.82439,1,0.94146,-0.058537,-0.078049,-0.097561,-0.097561,-0.078049,-0.078049,0.058537,-0.078049,0,0,0.078049,-0.078049,0.21463,-0.078049,0.29268,-0.35122,-0.3122,-0.66829,0.45366,-0.29268,-0.6878,-0.62927,-0.70732,-0.64878,-0.62927,-0.64878,-0.47317,-0.39512,-0.23902,0.33171,-0.5122,-0.019512
-0.032432,-0.037838,-1,-0.31351,-0.048649,-0.11892,-0.07027,-0.15676,-0.14054,-0.1027,0.14054,-0.091892,-0.21081,-0.07027,-0.032432,0.82162,1,0.95135,-0.048649,-0.07027,-0.091892,-0.091892,-0.091892,-0.048649,0.07027,-0.048649,0,0,0.048649,-0.086486,0.17838,-0.086486,0.24865,-0.33514,-0.3027,-0.59748,0.46541,-0.26415,-0.69182,-0.63522,-0.67296,-0.67296,-0.61006,-0.61006,-0.49057,-0.42767,-0.24528,0.3522,-0.51572,0.025157
-0.039409,-0.039409,-1.0591,-0.35468,-0.039409,-0.11823,-0.078818,-0.17241,-0.15764,-0.098522,0.15764,-0.098522,-0.19704,-0.059113,-0.039409,0.84236,1,0.94089,-0.059113,-0.098522,-0.098522,-0.098522,-0.078818,-0.059113,0.078818,-0.059113,0,0,0.059113,-0.078818,0.19704,-0.098522,0.25616,-0.34975,-0.31034,-0.66332,0.46231,-0.24121,-0.64322,-0.60302,-0.72362,-0.66332,-0.64322,-0.60302,-0.52261,-0.40201,-0.22111,0.34171,-0.54271,-0.040201
-0.015385,-0.035897,-1.0667,-0.38974,-0.051282,-0.14359,-0.092308,-0.17949,-0.17949,-0.087179,0.14359,-0.087179,-0.19487,-0.071795,-0.015385,0.8,1,0.92821,-0.071795,-0.092308,-0.10769,-0.10769,-0.087179,-0.071795,0.071795,-0.051282,0,0.020513,0.071795,-0.071795,0.19487,-0.087179,0.25128,-0.37436,-0.33846,-0.6875,0.44886,-0.25568,-0.64773,-0.59659,-0.67045,-0.63068,-0.61364,-0.59091,-0.47159,-0.39205,-0.21591,0.31818,-0.51136,-0.017045
-0.037453,-0.018727,-1.0562,-0.32584,-0.037453,-0.1161,-0.078652,-0.17228,-0.17228,-0.097378,0.11236,-0.078652,-0.23221,-0.093633,-0.037453,0.82772,1,0.92135,-0.078652,-0.074906,-0.074906,-0.074906,-0.078652,-0.074906,0.078652,-0.05618,0,0.018727,0.074906,-0.074906,0.21348,-0.097378,0.30712,-0.3633,-0.34457,-0.55844,0.39827,-0.29004,-0.70996,-0.64502,-0.70996,-0.68831,-0.64502,-0.64502,-0.48918,-0.41991,-0.24242,0.35498,-0.51082,0
-0.017045,-0.039773,-1.0795,-0.35227,-0.056818,-0.13636,-0.079545,-0.17614,-0.15909,-0.13636,0.11932,-0.079545,-0.17614,-0.056818,-0.017045,0.82386,1,0.92045,-0.079545,-0.096591,-0.096591,-0.096591,-0.079545,-0.056818,0.079545,-0.056818,0,0,0.056818,-0.096591,0.19886,-0.079545,0.27273,-0.41477,-0.39773,-0.77515,0.43195,-0.26627,-0.60947,-0.5503,-0.63314,-0.57396,-0.57396,-0.59172,-0.43195,-0.3432,-0.18343,0.32544,-0.53254,-0.023669
-0.038251,-0.021858,-1.0383,-0.34973,-0.054645,-0.15301,-0.098361,-0.19672,-0.15301,-0.098361,0.15301,-0.081967,-0.17486,-0.054645,-0.021858,0.82514,1,0.93989,-0.060109,-0.098361,-0.11475,-0.11475,-0.076503,-0.076503,0.060109,-0.076503,-0.021858,0,0.054645,-0.081967,0.19672,-0.092896,0.23497,-0.38798,-0.35519,-0.66495,0.4433,-0.25773,-0.66495,-0.60825,-0.71649,-0.65979,-0.64433,-0.60825,-0.5,-0.40722,-0.24227,0.31443,-0.53608,-0.036082
-0.037634,-0.016129,-1.0645,-0.35484,-0.069892,-0.16129,-0.091398,-0.17742,-0.15591,-0.10753,0.13978,-0.069892,-0.17742,-0.075269,-0.016129,0.80108,1,0.93011,-0.069892,-0.091398,-0.10753,-0.10753,-0.069892,-0.075269,0.053763,-0.053763,0,0.021505,0.075269,-0.075269,0.19355,-0.086022,0.25269,-0.4086,-0.37097,-0.73457,0.42593,-0.28395,-0.6358,-0.61728,-0.71605,-0.6358,-0.6358,-0.61111,-0.48765,-0.35185,-0.16667,0.37037,-0.54938,-0.018519
-0.038314,-0.015326,-1.0383,-0.32567,-0.057471,-0.13027,-0.072797,-0.16475,-0.16475,-0.10728,0.13027,-0.072797,-0.21839,-0.091954,-0.019157,0.83908,1,0.94636,-0.05364,-0.091954,-0.091954,-0.091954,-0.072797,-0.05364,0.072797,-0.05364,0,0,0.05364,-0.072797,0.20307,-0.088123,0.27586,-0.3295,-0.29119,-0.66667,0.48246,-0.22807,-0.66667,-0.60088,-0.6886,-0.64474,-0.60088,-0.58333,-0.47807,-0.4386,-0.25,0.3114,-0.5,0
-0.019231,-0.019231,-1.0577,-0.32692,-0.038462,-0.13462,-0.096154,-0.17308,-0.17308,-0.11538,0.13462,-0.076923,-0.21154,-0.096154,-0.019231,0.82692,1,0.94231,-0.057692,-0.096154,-0.096154,-0.096154,-0.076923,-0.057692,0.076923,-0.057692,0,0,0.057692,-0.076923,0.19231,-0.096154,0.25,-0.40385,-0.36538,-0.62176,0.45596,-0.26943,-0.64767,-0.60622,-0.68912,-0.64767,-0.62694,-0.60622,-0.48187,-0.37824,-0.22798,0.31606,-0.48187,-0.020725
-0.037594,-0.033835,-1.015,-0.27444,-0.056391,-0.13158,-0.075188,-0.15038,-0.16541,-0.10902,0.11278,-0.093985,-0.2218,-0.075188,-0.037594,0.83083,1,0.92481,-0.075188,-0.075188,-0.075188,-0.075188,-0.071429,-0.075188,0.071429,-0.075188,0,0,0.075188,-0.071429,0.20301,-0.093985,0.29323,-0.37218,-0.35338,-0.64831,0.43644,-0.29237,-0.68644,-0.62288,-0.70763,-0.66525,-0.64407,-0.62288,-0.47881,-0.39407,-0.25,0.33475,-0.52119,-0.021186
-0.018051,-0.036101,-1.0722,-0.37184,-0.057762,-0.12996,-0.072202,-0.16606,-0.16606,-0.11191,0.12996,-0.090253,-0.20217,-0.075812,-0.018051,0.81227,1,0.9278,-0.072202,-0.093863,-0.093863,-0.093863,-0.072202,-0.057762,0.072202,-0.057762,0,0,0.057762,-0.075812,0.20217,-0.090253,0.29603,-0.35018,-0.31408,-0.65414,0.44361,-0.28947,-0.67293,-0.63534,-0.71053,-0.65414,-0.65414,-0.63534,-0.4812,-0.38346,-0.22932,0.30827,-0.5,-0.018797
-0.021053,-0.036842,-1.0526,-0.33158,-0.057895,-0.13684,-0.078947,-0.17895,-0.15263,-0.1,0.11579,-0.078947,-0.19474,-0.078947,-0.021053,0.8,1,0.92105,-0.078947,-0.078947,-0.1,-0.1,-0.078947,-0.078947,0.057895,-0.057895,0,0.021053,0.078947,-0.078947,0.21579,-0.078947,0.25263,-0.38947,-0.38947,-0.66854,0.46067,-0.26966,-0.64607,-0.60674,-0.69101,-0.62921,-0.60674,-0.58427,-0.46067,-0.3764,-0.21348,0.33708,-0.48315,0
-0.0199,-0.0199,-1.1144,-0.39801,-0.054726,-0.14925,-0.094527,-0.18905,-0.16915,-0.094527,0.10945,-0.094527,-0.22886,-0.079602,-0.034826,0.81095,1,0.92537,-0.074627,-0.094527,-0.094527,-0.074627,-0.074627,-0.074627,0.074627,-0.039801,0.0199,0.034826,0.094527,-0.074627,0.20896,-0.074627,0.30348,-0.35821,-0.33831,-0.62694,0.47668,-0.27461,-0.68912,-0.6114,-0.64767,-0.63212,-0.59067,-0.59067,-0.45078,-0.41451,-0.25907,0.27461,-0.47668,0.020725
-0.034091,-0.017045,-1.0341,-0.26705,-0.034091,-0.10795,-0.073864,-0.15909,-0.16477,-0.125,0.125,-0.10227,-0.22727,-0.073864,-0.034091,0.84091,1,0.94318,-0.056818,-0.068182,-0.085227,-0.085227,-0.073864,-0.068182,0.056818,-0.068182,-0.017045,0,0.051136,-0.073864,0.19886,-0.085227,0.26705,-0.375,-0.34091,-0.70064,0.47771,-0.24204,-0.66242,-0.59873,-0.67516,-0.61783,-0.59873,-0.57962,-0.48408,-0.42038,-0.26115,0.32484,-0.52229,0
-0.038251,-0.032787,-1.0492,-0.3388,-0.054645,-0.12568,-0.071038,-0.15847,-0.16393,-0.12022,0.14754,-0.092896,-0.19672,-0.071038,-0.038251,0.83607,1,0.94536,-0.054645,-0.087432,-0.10929,-0.10929,-0.076503,-0.071038,0.054645,-0.071038,-0.016393,0,0.054645,-0.087432,0.19672,-0.087432,0.26776,-0.3388,-0.31694,-0.65089,0.44379,-0.25444,-0.6568,-0.59763,-0.71006,-0.63314,-0.63314,-0.57988,-0.50296,-0.40237,-0.24852,0.33136,-0.52071,-0.035503
-0.02,-0.02,-1.16,-0.42,-0.04,-0.14,-0.1,-0.2,-0.18,-0.1,0.08,-0.08,-0.24,-0.1,-0.04,0.82,1,0.92,-0.08,-0.1,-0.1,-0.08,-0.08,-0.06,0.08,-0.04,0.02,0.02,0.08,-0.08,0.24,-0.1,0.34,-0.4,-0.36,-0.71429,0.46429,-0.26786,-0.69643,-0.60714,-0.69643,-0.64286,-0.625,-0.58929,-0.48214,-0.42857,-0.26786,0.28571,-0.46429,-0.035714
-0.015789,-0.036842,-1.0368,-0.31053,-0.057895,-0.11053,-0.052632,-0.16316,-0.16316,-0.12632,0.14737,-0.089474,-0.21579,-0.073684,-0.015789,0.81579,1,0.92632,-0.073684,-0.068421,-0.089474,-0.089474,-0.073684,-0.057895,0.052632,-0.057895,0,0,0.057895,-0.094737,0.17895,-0.068421,0.23684,-0.32632,-0.31053,-0.62581,0.47097,-0.22581,-0.67097,-0.62581,-0.71613,-0.67097,-0.64516,-0.61935,-0.50968,-0.44516,-0.27097,0.33548,-0.53548,-0.019355
